valiation_id,product_id,valiation_name,extension,r,g,b,hex_color_code,is_active
1095609,10160767,"マラケシュ ミア (ホーチミン)(…(生産終了)",jpg,167,135,122,#A7877A,0
1107814,10160767,"エンベロップド イン ラック(限定…(生産終了)",jpg,206,152,139,#CE988B,0
1107816,10160767,"プッシュ ユア ラック(限定)(生産終了)",jpg,207,143,140,#CF8F8C,0
1095596,10160767,"インパルシブ (ギンザ)(限定)(生産終了)",jpg,160,118,111,#A0766F,0
1095597,10160767,"マラケシュ ミア (ハラジュク)(…(生産終了)",jpg,149,89,77,#95594D,0
1107817,10160767,"ピュア ラック(限定)(生産終了)",jpg,208,153,139,#D0998B,0
1095601,10160767,"マンダリン オー (ホンデ)(オン…(生産終了)",jpg,162,92,100,#A25C64,0
1095600,10160767,"マル イット オーバー (カンナム…(生産終了)",jpg,166,122,111,#A67A6F,0
1095603,10160767,"ブリックスルー (ホンコン)(オン…(生産終了)",jpg,159,110,106,#9F6E6A,0
1095613,10160767,"マル イット オーバー (シンガポ…(生産終了)",jpg,140,107,102,#8C6B66,0
1095607,10160767,"マル イット オーバー (セブ)(…(生産終了)",jpg,118,116,114,#767472,0
1095606,10160767,"デボーテッド トゥ チリ (クアラ…(生産終了)",jpg,161,109,100,#A16D64,0
1095604,10160767,"ブリックスルー (バンコク)(オン…(生産終了)",jpg,109,108,118,#6D6C76,0
1095610,10160767,"ブリックスルー (ホイアン)(オン…(生産終了)",jpg,186,122,105,#BA7A69,0
1095599,10160767,"シアー アウトレイジ (プーケット…(生産終了)",jpg,137,136,126,#89887E,0
1095598,10160767,"ステイ キュリアス (ナムサン)(…(生産終了)",jpg,137,102,88,#896658,0
1130534,10160767,"デボーテッド トゥ チリ(限定)(生産終了)",jpg,209,133,125,#D1857D,0
1095605,10160767,"マル イット オーバー (チェンマ…(生産終了)",jpg,142,98,93,#8E625D,0
1005259,10160767,"インパルシブ",jpg,202,152,131,#CA9883,1
1080455,10160767,"デュボネ バズ",jpg,152,75,65,#984B41,1
1080454,10160767,"マラケシュ ミア",jpg,161,102,87,#A16657,1
1005258,10160767,"マイ トゥイーディ(生産終了)",jpg,239,185,173,#EFB9AD,0
1080457,10160767,"ターン トゥ ザ レフト",jpg,155,117,111,#9B756F,1
1005263,10160767,"デボーテッド トゥ チリ",jpg,215,129,122,#D7817A,1
1019689,10160767,"ワーク, ワーク, ワーク",jpg,218,104,107,#DA686B,1
1080490,10160767,"プレイング コイ(限定)(生産終了)",jpg,205,132,105,#CD8469,0
1080485,10160767,"ターン アップ ユア ラック(限定…(生産終了)",jpg,194,126,90,#C27E5A,0
1019688,10160767,"サルトリー ムーブ",jpg,230,160,157,#E6A09D,1
1005262,10160767,"ラスティング パッション",jpg,230,90,104,#E65A68,1
1005248,10160767,"ア リトル テームド",jpg,215,115,127,#D7737F,1
1005260,10160767,"スキャッタード ペタルズ(生産終了)",jpg,224,141,139,#E08D8B,0
1080487,10160767,"ラック ビー ア レディ(限定)(生産終了)",jpg,190,133,100,#BE8564,0
1005261,10160767,"マル イット オーバー",jpg,212,134,130,#D48682,1
1005249,10160767,"スウィート, ノー シュガー(生産終了)",jpg,218,143,135,#DA8F87,0
904349,10103235,"08 ラベンダー",jpg,237,208,221,#EDD0DD,1
904348,10103235,"EX-01 スパークリング ルビー(生産終了)",jpg,229,119,125,#E5777D,0
967077,10103235,"EX-06 グリッターナイト(生産終了)",jpg,201,132,139,#C9848B,0
967076,10103235,"EX-05 コズミックシャワー(生産終了)",jpg,211,192,233,#D3C0E9,0
967074,10103235,"11 ワンダー ブルー",jpg,103,125,158,#677D9E,1
967078,10103235,"12 グリマーピンク",jpg,225,140,173,#E18CAD,1
967079,10103235,"13 チェリー ポップ",jpg,196,48,71,#C43047,1
1032861,10103235,"EX-08 ウィンターキスマジック",jpg,164,107,119,#A46B77,1
904345,10103235,"10 ピーチ",jpg,241,174,154,#F1AE9A,1
904351,10103235,"06 キャンディ ピンク",jpg,223,69,109,#DF456D,1
904350,10103235,"07 コーラルピンク",jpg,244,189,189,#F4BDBD,1
904344,10103235,"09 ピンク",jpg,239,148,169,#EF94A9,1
904352,10103235,"05 シャイニー ピンク",jpg,252,148,164,#FC94A4,1
904346,10103235,"EX-03 ビビッドピンク(生産終了)",jpg,237,121,189,#ED79BD,0
904347,10103235,"EX-02 スパークル ピンク(生産終了)",jpg,244,218,217,#F4DAD9,0
904353,10103235,"04 オレンジパール(生産終了)",jpg,252,192,178,#FCC0B2,0
904356,10103235,"01 スパークル レッド(生産終了)",jpg,231,127,138,#E77F8A,0
904354,10103235,"03 ベビーブルー",jpg,184,210,230,#B8D2E6,1
904355,10103235,"02 ロマンティック ピンク",jpg,234,121,150,#EA7996,1
1025802,10171044,"011",jpg,248,221,210,#F8DDD2,1
1025779,10171044,"005",jpg,234,130,171,#EA82AB,1
1025780,10171044,"006",jpg,164,121,160,#A479A0,1
1025781,10171044,"007",jpg,212,160,171,#D4A0AB,1
1025805,10171044,"012",jpg,179,158,152,#B39E98,1
1053561,10171044,"015",jpg,233,156,139,#E99C8B,1
1053563,10171044,"016",jpg,246,246,246,#F6F6F6,1
1025783,10171044,"009",jpg,234,151,157,#EA979D,1
1025769,10171044,"001",jpg,253,253,253,#FDFDFD,1
1025782,10171044,"008",jpg,192,123,139,#C07B8B,1
1066594,10171044,"020",jpg,234,153,194,#EA99C2,1
1093097,10171044,"021",jpg,245,183,143,#F5B78F,1
1066591,10171044,"017",jpg,214,178,161,#D6B2A1,1
1066593,10171044,"019",jpg,206,165,159,#CEA59F,1
1066592,10171044,"018",jpg,210,194,165,#D2C2A5,1
1093099,10171044,"022",jpg,140,213,217,#8CD5D9,1
1025770,10171044,"002",jpg,196,218,120,#C4DA78,1
1025771,10171044,"003",jpg,253,236,151,#FDEC97,1
1025808,10171044,"013",jpg,104,95,93,#685F5D,1
1025772,10171044,"004",jpg,105,212,225,#69D4E1,1
1025809,10171044,"014",jpg,140,154,182,#8C9AB6,1
1025788,10171044,"010",jpg,211,140,153,#D38C99,1
666701,2923643,"550 レッド系",jpg,193,139,147,#C18B93,1
996940,2923643,"556 レッド系",jpg,188,116,136,#BC7488,1
666700,2923643,"153 ピンク系(生産終了)",jpg,168,115,123,#A8737B,0
666702,2923643,"416 オレンジ系パール",jpg,190,130,138,#BE828A,1
666689,2923643,"417 オレンジ系(生産終了)",jpg,182,113,108,#B6716C,0
666677,2923643,"553 レッド系",jpg,157,110,113,#9D6E71,1
666688,2923643,"702 ブラウン系パール(生産終了)",jpg,149,104,101,#956865,0
666703,2923643,"650 ベージュ系(生産終了)",jpg,159,114,111,#9F726F,0
1082463,2923643,"137 ピンク系パール(生産終了)",jpg,177,146,151,#B19297,0
666698,2923643,"250 ローズ系パール",jpg,133,85,92,#85555C,1
1019253,2923643,"420 オレンジ系(生産終了)",jpg,191,161,156,#BFA19C,0
666699,2923643,"121 ピンク系(生産終了)",jpg,201,152,152,#C99898,0
1019252,2923643,"654 ベージュ系(生産終了)",jpg,192,168,167,#C0A8A7,0
666704,2923643,"118 ピンク系",jpg,205,130,145,#CD8291,1
1019250,2923643,"655 ベージュ系(生産終了)",jpg,202,168,166,#CAA8A6,0
1019251,2923643,"133 ピンク系",jpg,167,112,109,#A7706D,1
996937,2923643,"132 ピンク系",jpg,195,139,137,#C38B89,1
1027485,2923643,"280 ローズ系(生産終了)",jpg,151,97,106,#97616A,0
1153111,2923643,"750 ブラウン系",jpg,156,124,127,#9C7C7F,1
1067079,2923643,"136 ピンク系パール",jpg,203,163,174,#CBA3AE,1
1067080,2923643,"256 ローズ系パール",jpg,176,146,159,#B0929F,1
996938,2923643,"419 オレンジ系",jpg,191,122,112,#BF7A70,1
1054528,2923643,"473オレンジ系",jpg,193,143,143,#C18F8F,1
1054529,2923643,"002 ゴールド系ラメ(限定)(生産終了)",jpg,192,159,132,#C09F84,0
666683,2923643,"652 ベージュ系",jpg,169,122,114,#A97A72,1
666697,2923643,"549 レッド系パール",jpg,153,122,129,#997A81,1
666696,2923643,"104 ピンク系パール(生産終了)",jpg,144,93,97,#905D61,0
666682,2923643,"418 オレンジ系",jpg,192,113,108,#C0716C,1
1019249,2923643,"555 レッド系パール",jpg,174,129,135,#AE8187,1
1012644,2923643,"134 ピンク系",jpg,173,133,130,#AD8582,1
666694,2923643,"517 レッド系パール",jpg,162,109,115,#A26D73,1
666680,2923643,"345 パープル系パール",jpg,223,108,133,#DF6C85,1
666681,2923643,"154 ピンク系",jpg,169,115,117,#A97375,1
666695,2923643,"122 ピンク系(生産終了)",jpg,181,111,109,#B56F6D,0
1180735,2923643,"713 ブラウン系パール",jpg,131,92,91,#835C5B,1
666691,2923643,"649 ベージュ系パール(生産終了)",jpg,170,112,111,#AA706F,0
666685,2923643,"120 ピンク系パール(生産終了)",jpg,173,129,132,#AD8184,0
666684,2923643,"521 レッド系",jpg,174,138,133,#AE8A85,1
666690,2923643,"103 ピンク系パール(生産終了)",jpg,185,118,130,#B97682,0
955053,2923643,"212 ローズ系パール",jpg,158,112,123,#9E707B,1
978102,2923643,"421 オレンジ系",jpg,185,109,118,#B96D76,1
666686,2923643,"615 ベージュ系パール(生産終了)",jpg,172,139,142,#AC8B8E,0
666692,2923643,"578 レッド系(生産終了)",jpg,162,103,112,#A26770,0
666679,2923643,"371 パープル系パール",jpg,170,106,139,#AA6A8B,1
666678,2923643,"748 ブラウン系",jpg,151,102,100,#976664,1
666693,2923643,"647 ベージュ系",jpg,180,142,145,#B48E91,1
666687,2923643,"713 ブラウン系パール(生産終了)",jpg,141,103,99,#8D6763,0
1167766,10250778,"02 ラディアントピンク",jpg,180,156,180,#B49CB4,1
1167767,10250778,"03 メタリックシルバー",jpg,148,149,161,#9495A1,1
1167765,10250778,"01 シマリングオレンジ",jpg,202,168,150,#CAA896,1
1138549,10217905,"928 ピンク ディライト",jpg,194,161,138,#C2A18A,1
1108642,10217905,"ナチュラル チャーム",jpg,194,151,129,#C29781,1
1108643,10217905,"フラーティ コーラル",jpg,216,168,147,#D8A893,1
1108641,10217905,"ドリーミー ホワイト",jpg,191,165,141,#BFA58D,1
1108644,10217905,"マイ ローズ",jpg,215,164,149,#D7A495,1
1108645,10217905,"イン ラブ",jpg,203,136,120,#CB8878,1
1108647,10217905,"フォール フォー ミー",jpg,194,157,136,#C29D88,1
1138550,10217905,"930 スウィート トリート",jpg,202,168,148,#CAA894,1
1108646,10217905,"パッション ピンク",jpg,205,148,135,#CD9487,1
1170956,10217905,"932 アネモネ",jpg,197,156,134,#C59C86,1
1170957,10217905,"934 コラリン",jpg,206,152,135,#CE9887,1
1167155,10217905,"936 チリング ピンク",jpg,211,177,156,#D3B19C,1
1167156,10217905,"938 キープ クール ドゥ シャ…",jpg,198,171,149,#C6AB95,1
1167157,10217905,"940 コクーン",jpg,196,159,140,#C49F8C,1
652243,2914140,"BE350",jpg,196,175,160,#C4AFA0,1
652242,2914140,"50",jpg,189,175,163,#BDAFA3,1
652245,2914140,"PK750",jpg,182,169,158,#B6A99E,1
652244,2914140,"RD550",jpg,182,163,150,#B6A396,1
1098941,10198652,"02690",jpg,212,151,139,#D4978B,1
1098940,10198652,"02688",jpg,213,71,94,#D5475E,1
1073616,10198652,"00043",jpg,251,154,155,#FB9A9B,1
1073617,10198652,"00045",jpg,249,118,118,#F97676,1
1073610,10198652,"00037",jpg,209,130,122,#D1827A,1
1073604,10198652,"イメージ",jpg,143,61,65,#8F3D41,1
1073611,10198652,"00039",jpg,248,167,168,#F8A7A8,1
1073607,10198652,"00033",jpg,231,160,160,#E7A0A0,1
1073613,10198652,"00041",jpg,214,101,96,#D66560,1
1098936,10198652,"02680",jpg,215,140,140,#D78C8C,1
1098937,10198652,"02682",jpg,219,162,149,#DBA295,1
1073606,10198652,"00031",jpg,225,153,139,#E1998B,1
1073620,10198652,"00049",jpg,223,83,101,#DF5365,1
1098939,10198652,"02686",jpg,185,128,117,#B98075,1
1098938,10198652,"02684",jpg,201,115,117,#C97375,1
1073609,10198652,"00035",jpg,227,149,165,#E395A5,1
1073618,10198652,"00047",jpg,243,162,172,#F3A2AC,1
1142714,10198652,"03478",jpg,226,121,138,#E2798A,1
1142715,10198652,"03479",jpg,227,124,120,#E37C78,1
1142716,10198652,"03480",jpg,205,112,92,#CD705C,1
1074654,10199122,"008 So Vague",jpg,200,111,110,#C86F6E,1
1074655,10199122,"009 Legally Pink",jpg,179,85,101,#B35565,1
1074657,10199122,"011 Hurt Heart",jpg,143,85,86,#8F5556,1
1074656,10199122,"010 Plain Hearts",jpg,176,103,105,#B06769,1
1074652,10199122,"006 Towards Me",jpg,194,135,132,#C28784,1
1074653,10199122,"007 I was Fourtee…",jpg,200,100,90,#C8645A,1
1074647,10199122,"001 Be Yours",jpg,164,111,103,#A46F67,1
1074651,10199122,"005 Good-Morrow",jpg,159,103,96,#9F6760,1
1074650,10199122,"004 Share Silence",jpg,163,121,113,#A37971,1
1146913,10199122,"107 Moonlight Tri…",jpg,171,123,135,#AB7B87,1
1146912,10199122,"019 Jazzy Song",jpg,157,105,106,#9D696A,1
1112833,10199122,"106 Warm Chocolat…",jpg,179,116,97,#B37461,1
1146910,10199122,"017 Not a Girl",jpg,163,124,121,#A37C79,1
1146911,10199122,"018 Tender Whispe…",jpg,189,129,125,#BD817D,1
1088095,10199122,"102 Your Sense",jpg,188,108,122,#BC6C7A,1
1146909,10199122,"016 Endlessly",jpg,183,146,141,#B7928D,1
1088094,10199122,"101 Your Bliss",jpg,185,113,113,#B97171,1
1088096,10199122,"103 Your Mood",jpg,167,88,84,#A75854,1
1074649,10199122,"003 Your Breath",jpg,164,117,109,#A4756D,1
1074661,10199122,"015 Taste of Life",jpg,105,91,86,#695B56,1
1074660,10199122,"014 How Deep",jpg,138,99,93,#8A635D,1
1074648,10199122,"002 Wise with Age",jpg,200,147,149,#C89395,1
1074658,10199122,"012 You Must Know",jpg,183,115,126,#B7737E,1
1074659,10199122,"013 Borrowed Love…",jpg,144,79,105,#904F69,1
1170337,10224575,"102 パールモーヴ",jpg,157,105,122,#9D697A,1
1170336,10224575,"101 ジュエルガーネット",jpg,185,145,155,#B9919B,1
1129873,10224575,"05 チョコレートコスモス",jpg,151,117,110,#97756E,1
1120910,10224575,"04 コットンスイートピー",jpg,199,161,148,#C7A194,1
1120911,10224575,"03 さくらミルク",jpg,192,153,145,#C09991,1
1120913,10224575,"01 れもんクッキー",jpg,204,168,153,#CCA899,1
1120912,10224575,"02 あんずバター",jpg,187,144,131,#BB9083,1
1170338,10224575,"103 スパークルルビー",jpg,199,170,172,#C7AAAC,1
1147243,10224575,"06 ももゼリー",jpg,193,172,172,#C1ACAC,1
1147244,10224575,"07 ぶどうシロップ",jpg,162,138,141,#A28A8D,1
1161098,10246934,"P4",jpg,198,156,136,#C69C88,1
1161107,10246934,"N8",jpg,196,171,143,#C4AB8F,1
1161113,10246934,"RM",jpg,218,197,176,#DAC5B0,1
1161112,10246934,"N157",jpg,178,132,111,#B2846F,1
1161106,10246934,"N7",jpg,199,159,142,#C79F8E,1
1161099,10246934,"P22",jpg,205,175,160,#CDAFA0,1
1161110,10246934,"N12",jpg,194,173,148,#C2AD94,1
1161104,10246934,"N5",jpg,190,169,136,#BEA988,1
1161105,10246934,"N6",jpg,214,194,165,#D6C2A5,1
1161111,10246934,"N13",jpg,202,179,146,#CAB392,1
1161115,10246934,"R4",jpg,202,142,117,#CA8E75,1
1161101,10246934,"N1",jpg,191,165,135,#BFA587,1
1161100,10246934,"NM",jpg,196,172,143,#C4AC8F,1
1161114,10246934,"R1",jpg,209,153,136,#D19988,1
1161089,10246934,"O6",jpg,216,158,145,#D89E91,1
1161102,10246934,"N2",jpg,151,132,111,#97846F,1
1161116,10246934,"R5",jpg,213,186,158,#D5BA9E,1
1161117,10246934,"R7",jpg,213,186,158,#D5BA9E,1
1161103,10246934,"N3",jpg,179,148,127,#B3947F,1
1161088,10246934,"O4",jpg,197,175,147,#C5AF93,1
1171411,10246934,"N14",jpg,191,160,140,#BFA08C,1
1171410,10246934,"N15",jpg,179,156,130,#B39C82,1
1174369,10246934,"RM COLLECTOR",jpg,179,56,59,#B3383B,1
1174368,10246934,"NM COLLECTOR",jpg,193,107,94,#C16B5E,1
1171409,10246934,"N44",jpg,201,178,146,#C9B292,1
1161091,10246934,"O13",jpg,207,149,121,#CF9579,1
1161090,10246934,"O7",jpg,203,166,138,#CBA68A,1
1161086,10246934,"OM",jpg,196,146,120,#C49278,1
1161092,10246934,"O83",jpg,193,163,131,#C1A383,1
1161125,10246934,"R1971",jpg,212,184,153,#D4B899,1
1161119,10246934,"R9",jpg,208,162,143,#D0A28F,1
1161118,10246934,"R8",jpg,188,140,117,#BC8C75,1
1161124,10246934,"R1966",jpg,218,193,162,#DAC1A2,1
1161093,10246934,"O154",jpg,201,156,135,#C99C87,1
1161087,10246934,"O1",jpg,201,154,125,#C99A7D,1
1161097,10246934,"P3",jpg,158,135,116,#9E8774,1
1161108,10246934,"N10",jpg,224,198,166,#E0C6A6,1
1161120,10246934,"R10",jpg,157,137,116,#9D8974,1
1161121,10246934,"R11",jpg,204,147,137,#CC9389,1
1161109,10246934,"N11",jpg,173,143,114,#AD8F72,1
1161096,10246934,"P2",jpg,198,179,152,#C6B398,1
1161094,10246934,"PM",jpg,193,169,144,#C1A990,1
1161123,10246934,"R21",jpg,223,186,165,#DFBAA5,1
1161122,10246934,"R12",jpg,205,147,132,#CD9384,1
1161095,10246934,"P1",jpg,220,197,167,#DCC5A7,1
1076137,10188891,"ココアブラウン(生産終了)",jpg,210,158,154,#D29E9A,0
1130263,10188891,"ナッツブラウン",jpg,247,182,165,#F7B6A5,1
1090374,10188891,"テラコッタ(生産終了)",jpg,216,171,161,#D8ABA1,0
1076140,10188891,"スモーキーレッド(生産終了)",jpg,211,129,133,#D38185,0
1090375,10188891,"サニーオレンジ(数量限定)(生産終了)",jpg,228,155,145,#E49B91,0
1130265,10188891,"ココアブラウン",jpg,201,126,119,#C97E77,1
1130264,10188891,"テラコッタ",jpg,236,169,147,#ECA993,1
1130266,10188891,"ピンクブラウン",jpg,238,182,180,#EEB6B4,1
1054986,10188891,"モーブピンク(生産終了)",jpg,182,167,174,#B6A7AE,0
1054987,10188891,"テラコッタオレンジ(限定)(生産終了)",jpg,192,180,180,#C0B4B4,0
1054984,10188891,"ナッツブラウン(生産終了)",jpg,178,122,115,#B27A73,0
1147710,10227904,"L866 レアルビー(限定パッケー…(生産終了)",jpg,176,143,128,#B08F80,0
1135168,10227904,"L800 パリジャンレッド(限定パ…(生産終了)",jpg,186,134,127,#BA867F,0
1142486,10227904,"366 バーントローズ",jpg,146,107,96,#926B60,1
1135169,10227904,"L521 ニューヨークサンセット(…(生産終了)",jpg,166,104,104,#A66868,0
1158875,10227904,"L800 パリジャンレッド(限定パ…(生産終了)",jpg,172,147,126,#AC937E,0
1127680,10227904,"603 プラムブランディ",jpg,141,110,117,#8D6E75,1
1127681,10227904,"666 ユアマジェスティ",jpg,213,192,195,#D5C0C3,1
1158876,10227904,"L64 アフタヌーンティー(限定パ…(生産終了)",jpg,155,130,111,#9B826F,0
1127683,10227904,"808 ルビー",jpg,180,148,150,#B49496,1
1127668,10227904,"602 ハイビスカス",jpg,143,98,101,#8F6265,1
1127669,10227904,"300 オルモストベア",jpg,191,154,151,#BF9A97,1
1127682,10227904,"606 クランベリー",jpg,221,198,194,#DDC6C2,1
1127679,10227904,"604 ボンド",jpg,178,154,158,#B29A9E,1
1127678,10227904,"608 ダウンタウンプラム",jpg,159,119,122,#9F777A,1
1127685,10227904,"507 ピンクグァバ",jpg,191,104,105,#BF6869,1
1127684,10227904,"306 イタリアンローズ",jpg,200,167,157,#C8A79D,1
1149554,10227904,"L136 トーステッドハニー",jpg,179,138,130,#B38A82,1
1127676,10227904,"814 レッドベルベッド",jpg,166,128,128,#A68080,1
1127662,10227904,"336 ソフトベリー",jpg,116,51,65,#743341,1
1127663,10227904,"337 バハマブラウン",jpg,216,195,198,#D8C3C6,1
1127677,10227904,"866 レアルビー",jpg,134,90,85,#865A55,1
1127661,10227904,"312 ピンクバフ",jpg,159,110,111,#9F6E6F,1
1127675,10227904,"801 メトロレッド",jpg,154,62,65,#9A3E41,1
1127674,10227904,"508 タンゴ",jpg,211,139,136,#D38B88,1
1127660,10227904,"315 ニュートラルローズ",jpg,142,92,93,#8E5C5D,1
1127658,10227904,"04 クラレット",jpg,133,83,78,#85534E,1
1127664,10227904,"503 レトロコーラル",jpg,211,124,115,#D37C73,1
1127670,10227904,"318 ローズブロッサム",jpg,203,176,181,#CBB0B5,1
1127671,10227904,"520 プラザピーチ",jpg,167,104,82,#A76852,1
1127665,10227904,"64 アフタヌーンティー",jpg,168,123,119,#A87B77,1
1127659,10227904,"800 パリジャンレッド",jpg,154,60,63,#9A3C3F,1
1127673,10227904,"505 シティドーン",jpg,184,100,82,#B86452,1
1127667,10227904,"818 ソーホーシズル",jpg,146,67,66,#924342,1
1127666,10227904,"521 ニューヨークサンセット",jpg,157,101,85,#9D6555,1
1127672,10227904,"504 エクスプレスストップ",jpg,217,128,130,#D98082,1
1135173,10227904,"L38 トマトレッド(生産終了)",jpg,200,149,151,#C89597,0
1129605,10227904,"L04 クラレット(限定パッケージ…(生産終了)",jpg,155,122,105,#9B7A69,0
1135172,10227904,"L808 ルビー(限定パッケージ)(生産終了)",jpg,214,178,175,#D6B2AF,0
1135170,10227904,"L801 メトロレッド(限定パッケ…(生産終了)",jpg,190,121,133,#BE7985,0
1162404,10227904,"L140 ボイアントバブルス(限定…(生産終了)",jpg,169,149,133,#A99585,0
1129607,10227904,"L801 メトロレッド(限定パッケ…(生産終了)",jpg,193,157,129,#C19D81,0
1129606,10227904,"L315 ニュートラルローズ(限定…(生産終了)",jpg,205,178,154,#CDB29A,0
1162405,10227904,"L64 アフタヌーンティー(限定パ…(生産終了)",jpg,157,139,124,#9D8B7C,0
1162401,10227904,"L808 ルビー(限定パッケージ)(生産終了)",jpg,149,128,114,#958072,0
1162400,10227904,"L621 ベリーバターカップ(限定…(生産終了)",jpg,161,143,124,#A18F7C,0
1157530,10227904,"332 サンドウォッシュピンク",jpg,205,172,174,#CDACAE,1
1135174,10227904,"L39 スパイスドメイプル(生産終了)",jpg,201,152,153,#C99899,0
1147709,10227904,"L64 アフタヌーンティー(限定パ…(生産終了)",jpg,194,166,148,#C2A694,0
1162402,10227904,"L828 ブリックブロッサム(限定…(生産終了)",jpg,173,149,133,#AD9585,0
1162403,10227904,"L04 クラレット(限定パッケージ…(生産終了)",jpg,162,139,123,#A28B7B,0
1147708,10227904,"L04 クラレット(限定パッケージ…(生産終了)",jpg,184,155,136,#B89B88,0
959001,10084518,"04 ブライトレッド",jpg,180,112,116,#B47074,1
959002,10084518,"05 ソフトローズ",jpg,192,142,149,#C08E95,1
867671,10084518,"02 ソフトブラウン",jpg,171,144,135,#AB9087,1
867670,10084518,"03 レッド(生産終了)",jpg,145,75,79,#914B4F,0
867669,10084518,"01 ピンクベージュ",jpg,162,126,117,#A27E75,1
1072386,10183489,"110 優錦 -YUNISHIKI",jpg,181,138,117,#B58A75,1
1064280,10183489,"107 蕾香 -TSUBOMIKO…",jpg,183,140,126,#B78C7E,1
1056425,10183489,"108 紅若- BENITSUBA…(生産終了)",jpg,197,176,169,#C5B0A9,0
1105533,10183489,"114 濃宵 -KOIYOI",jpg,184,156,145,#B89C91,1
1046999,10183489,"04 深支子 -FUKAKUCHI…",jpg,180,130,111,#B4826F,1
1145116,10183489,"116 花橙 -HANADAIDA…(生産終了)",jpg,193,146,126,#C1927E,0
1056426,10183489,"109 朱塗- SHUNURI(生産終了)",jpg,192,159,160,#C09FA0,0
1047000,10183489,"05 晴紅 -HARUBENI",jpg,213,117,107,#D5756B,1
1047001,10183489,"06 彩纏 -IRODORIMAT…",jpg,151,111,93,#976F5D,1
1047003,10183489,"08 冴褐色 -SAEKASSHO…",jpg,192,154,132,#C09A84,1
1047002,10183489,"07 漆火 -SHITSUBI",jpg,183,123,107,#B77B6B,1
1047006,10183489,"10 華墨 -HANASUMI",jpg,166,133,118,#A68576,1
1047007,10183489,"101 春麗 -HARUURARA",jpg,196,158,135,#C49E87,1
1047005,10183489,"09 綺響 -AYAHIBIKI",jpg,190,157,137,#BE9D89,1
1047010,10183489,"103 淡柚子 -AWAYUZU",jpg,187,136,107,#BB886B,1
1047008,10183489,"102 深漿果 -FUKASHOU…",jpg,196,147,146,#C49392,1
1064274,10183489,"105 夏苺 -NATSUICHI…",jpg,169,128,121,#A98079,1
1145124,10183489,"117 夏霞 -NATSUGASU…(生産終了)",jpg,168,144,128,#A89080,0
1046997,10183489,"03 躑躅咲 -TSUTSUJIZ…",jpg,214,116,120,#D67478,1
1064276,10183489,"106 花摘 -HANATSUMI",jpg,174,129,125,#AE817D,1
1046996,10183489,"02 中紅花 -NAKAKUREN…",jpg,196,159,142,#C49F8E,1
1064273,10183489,"104 旬桃 -SHUNTOU",jpg,199,161,148,#C7A194,1
1072388,10183489,"111 繍紅 -SHUUKOU",jpg,189,140,123,#BD8C7B,1
1046993,10183489,"01 焦麻 -KOGAREASA",jpg,172,125,102,#AC7D66,1
1105538,10183489,"115 淡染 -AWAZOME",jpg,191,167,153,#BFA799,1
1173500,10233351,"12 Canyon View",jpg,214,168,153,#D6A899,1
1159071,10233351,"10 ノーブルレッド",jpg,157,110,111,#9D6E6F,1
1159070,10233351,"09 アプリコットクラッシュ",jpg,168,98,89,#A86259,1
1173499,10233351,"11 Vague Orange",jpg,180,134,122,#B4867A,1
1141897,10233351,"04 ピオニーピンク",jpg,237,151,154,#ED979A,1
1141896,10233351,"03 ネオテラコッタ",jpg,196,121,106,#C4796A,1
1141894,10233351,"01 プラム",jpg,169,97,115,#A96173,1
1141895,10233351,"02 マスタード",jpg,240,173,112,#F0AD70,1
1141900,10233351,"07 マホガニー",jpg,189,158,150,#BD9E96,1
1141898,10233351,"05 ブリックブラウン",jpg,232,176,169,#E8B0A9,1
1141899,10233351,"06 パプリカ",jpg,221,149,121,#DD9579,1
1159069,10233351,"08 アイリス",jpg,187,163,166,#BBA3A6,1
1171604,10252702,"102　Hopeful",jpg,199,156,179,#C79CB3,1
1171603,10252702,"101　Euphoric",jpg,202,189,183,#CABDB7,1
1149498,10230382,"10 リマーカブル",jpg,192,136,116,#C08874,1
1151328,10230382,"W011 ブラッシュド",jpg,238,171,161,#EEABA1,1
1131813,10230382,"W002ボーダーレス",jpg,189,142,131,#BD8E83,1
1151329,10230382,"W012 チェリッシュド",jpg,208,112,128,#D07080,1
1151330,10230382,"W013 アディクティド",jpg,223,154,155,#DF9A9B,1
1131638,10230382,"W001ニューアリュール",jpg,190,157,157,#BE9D9D,1
1149494,10230382,"06 リファインド",jpg,151,77,84,#974D54,1
1149495,10230382,"07 ギフティッド",jpg,182,99,70,#B66346,1
1149497,10230382,"09 レア―モーメント",jpg,196,120,106,#C4786A,1
1149496,10230382,"08 クラシカル",jpg,202,105,121,#CA6979,1
1149492,10230382,"04 アンビエント",jpg,210,108,101,#D26C65,1
1149493,10230382,"05 インフルエンス",jpg,222,117,158,#DE759E,1
1149491,10230382,"03 ハーモニアス",jpg,197,108,98,#C56C62,1
1068122,10195715,"07 焙色 -HOUJIIRO",jpg,183,152,144,#B79890,1
1079417,10195715,"105 溢咲 -AFUREZAKI",jpg,226,155,156,#E29B9C,1
1079415,10195715,"104 照陽 -TERIBI",jpg,200,124,110,#C87C6E,1
1068120,10195715,"05 黄熟果 -OUJYUKUKA(生産終了)",jpg,192,126,112,#C07E70,0
1068121,10195715,"06 絹染 -KINUZOME",jpg,179,130,109,#B3826D,1
1079414,10195715,"08 春摘 -HARUTSUMI",jpg,213,160,139,#D5A08B,1
