product_id,valiation_id,ttl_color,c1_color,c1_proportion,c2_color,c2_proportion,c3_color,c3_proportion,c4_color,c4_proportion,c5_color,c5_proportion
10242922,1162500,#D4A99B,#EDC4B2,0.13923076923076924,#B67362,0.28076923076923077,#CF9C8D,0.28615384615384615,#F9E8DF,0.19230769230769232,#D0C6C3,0.10153846153846154
10242922,1153378,#D5AD9D,#E7BDA8,0.12219644238205724,#B5725D,0.2977571539056458,#F8E8DE,0.27300850734725446,#D0C7C5,0.12451662799690642,#CB9884,0.18252126836813612
10242922,1153379,#BF978A,#F8E9DF,0.2177293934681182,#CC9D8A,0.2869362363919129,#DDC6BB,0.187402799377916,#76362F,0.291601866251944,#B57461,0.016329704510108865
10240486,1160917,#DFB3B9,#B75C69,0.04676056338028169,#DDA3AC,0.05352112676056338,#9F535E,0.08338028169014085,#EFD5D9,0.6591549295774648,#CA7681,0.1571830985915493
10240486,1160918,#E88B85,#F16760,0.06587136929460581,#F9DBD6,0.06613070539419087,#EC958E,0.6784232365145229,#DB5C57,0.16390041493775934,#9C4948,0.02567427385892116
10240486,1160919,#E7C3C4,#B85257,0.04306523115896137,#DCA7A8,0.04971500949968334,#C8797C,0.07948068397720076,#F3DBDB,0.7773907536415453,#94454A,0.050348321722609245
10240486,1160921,#A94860,#7F2B41,0.0399301222859995,#EED3DB,0.037933616171699526,#BF5171,0.09034190167207387,#9F344E,0.7110057399550787,#CD95A3,0.12078861991514848
10240486,1160920,#A2576B,#D5A2AF,0.03853853853853854,#AB4A60,0.03778778778778779,#C76883,0.08983983983983984,#8D3D52,0.7174674674674675,#F0D7DE,0.11636636636636637
10093117,977389,#CF9182,#ECC099,0.23692307692307693,#735235,0.26256410256410256,#EF4465,0.2235897435897436,#F8E9D9,0.2564102564102564,#D29865,0.020512820512820513
10093117,977388,#EAA68D,#C58C59,0.18698347107438015,#EECCAD,0.2097107438016529,#E8AA81,0.2262396694214876,#FD5D6B,0.2128099173553719,#FAEEDE,0.16425619834710745
10093117,1063808,#B68D76,#65261E,0.24493927125506074,#E9C397,0.2257085020242915,#F8EAD7,0.242914979757085,#CB986B,0.0708502024291498,#8C5B4F,0.21558704453441296
10093117,884881,#C8A588,#D1926C,0.2309278350515464,#F7E9D8,0.26804123711340205,#E9C198,0.2711340206185567,#5B4533,0.21649484536082475,#BB575A,0.013402061855670102
10093117,884880,#CD9985,#D8A16E,0.20502092050209206,#F7EBD8,0.2301255230125523,#9C494D,0.24790794979079497,#B56C68,0.1684100418410042,#E9C6A0,0.14853556485355648
10093117,884882,#E9A291,#F8E8D8,0.24768756423432683,#C8915D,0.27543679342240496,#FB8197,0.09969167523124357,#EAC196,0.16546762589928057,#F95C79,0.2117163412127441
10093117,884869,#CB8763,#F9ECD0,0.1658291457286432,#E73F30,0.2964824120603015,#E5B76F,0.19396984924623115,#725F3E,0.27035175879396983,#F3D59F,0.07336683417085427
10093117,884868,#D8A388,#AE574E,0.2163561076604555,#E9C4A1,0.2360248447204969,#DCA570,0.2122153209109731,#F7EBD9,0.1915113871635611,#CC7C6B,0.14389233954451347
10093117,884883,#E2A68F,#C28A56,0.19464469618949537,#F9EDDE,0.21112255406797117,#E5A782,0.2286302780638517,#DE5E6D,0.21112255406797117,#EDCBAC,0.15447991761071062
10093117,884893,#DAAB8C,#B06953,0.18587746625129803,#EBCDAC,0.19418483904465214,#F8EDDC,0.18795430944963656,#CF8D6A,0.26791277258566976,#E4B283,0.1640706126687435
10093117,884887,#E8A286,#ECC299,0.2374616171954964,#EB4D43,0.2548618219037871,#F8EAD9,0.2579324462640737,#D99669,0.22006141248720573,#906340,0.02968270214943705
10093117,884878,#D8AB8F,#EACBAA,0.17733473242392445,#F9EEDB,0.20776495278069254,#C5856B,0.20461699895068206,#DFAE7E,0.2528856243441763,#A35C54,0.15739769150052466
10093117,1086276,#DAA391,#EAC29A,0.2542372881355932,#C36667,0.2313060817547358,#F8EBD8,0.2741774675972084,#CE9671,0.11665004985044865,#AA464C,0.12362911266201396
10093117,1086277,#D6978A,#F7E7D2,0.2891809908998989,#BF4F65,0.20626895854398383,#9D253E,0.1435793731041456,#E9BC8F,0.23559150657229525,#CA946C,0.12537917087967643
10093117,884879,#CA9E86,#F9EEDD,0.12032355915065723,#7E4A3B,0.17290192113245703,#E3BD98,0.2972699696663296,#BE806E,0.3154701718907988,#F1DAB6,0.09403437815975733
10093117,884886,#C88C73,#E5C499,0.23795180722891565,#C65D52,0.3072289156626506,#F7E6CD,0.17369477911646586,#7F3F2E,0.19678714859437751,#CB926D,0.08433734939759036
10093117,884892,#CDAC8F,#BE886D,0.23481781376518218,#F6E6CD,0.347165991902834,#E3C098,0.26720647773279355,#53331D,0.12044534412955465,#96624E,0.030364372469635626
10093117,1017340,#E7A58C,#E5AE7F,0.197327852004111,#FBECDE,0.20452209660842754,#FD5A70,0.19938335046248715,#C18855,0.24768756423432683,#EECAAB,0.1510791366906475
10093117,958535,#C6A588,#DEA075,0.19464469618949537,#F9EEDD,0.24613800205973224,#6D5038,0.29866117404737386,#EBC9A6,0.24716786817713698,#CC795B,0.013388259526261586
10093117,884884,#CB8C79,#E8C097,0.25075528700906347,#F3797F,0.33131923464249746,#5F3F26,0.24370594159113795,#F8E5CE,0.13293051359516617,#BB9567,0.041289023162134945
10093117,884890,#B99072,#F8E7CE,0.24169184290030213,#B87A5C,0.32729103726082576,#5E3D23,0.25579053373615307,#E7C399,0.13695871097683787,#E48E75,0.038267875125881166
10093117,884891,#BC8E77,#F6E6CD,0.23588709677419356,#A86255,0.30544354838709675,#E4C298,0.16733870967741934,#713C2D,0.2056451612903226,#C59570,0.08568548387096774
10093117,884885,#CDA98D,#B37961,0.23785425101214575,#F7E6CE,0.3451417004048583,#E8C29B,0.24190283400809717,#5D3C23,0.13562753036437247,#D98B7D,0.039473684210526314
10093117,958534,#E8A38B,#EDC8A6,0.195496417604913,#E9434A,0.24155578300921188,#FAEDDE,0.2579324462640737,#DEA070,0.24155578300921188,#AA764B,0.06345957011258956
10093117,884888,#E7A381,#F8EAD8,0.23613963039014374,#C7905D,0.3049281314168378,#EBBF95,0.1375770020533881,#F05D45,0.11498973305954825,#FB8168,0.20636550308008214
10093117,884863,#D28976,#E9C494,0.26831785345717235,#BA1D2E,0.28586171310629516,#D38167,0.13312693498452013,#F9EAD1,0.21981424148606812,#7B4F37,0.09287925696594428
10093117,884877,#E5A387,#D2865E,0.19447287615148415,#EDCBAB,0.20266120777891505,#D9393A,0.1842374616171955,#FAEDDE,0.19651995905834185,#E4AF7E,0.22210849539406347
10093117,884876,#DE8A83,#EBC19B,0.22848360655737704,#C4384B,0.26639344262295084,#D29965,0.08094262295081968,#F8EAD9,0.1987704918032787,#DF576C,0.22540983606557377
10093117,884889,#E7A88C,#F8E9D8,0.2368692070030896,#C8915E,0.28527291452111225,#F25C59,0.12873326467559218,#FB8886,0.1349124613800206,#EBC197,0.21421215242018538
10093117,884874,#B58573,#F7EAD7,0.20798319327731093,#894D47,0.2605042016806723,#E8C398,0.23949579831932774,#691D22,0.21743697478991597,#CE9867,0.07457983193277311
10093117,884875,#CD8273,#C14042,0.22564102564102564,#F7EAD8,0.25743589743589745,#982124,0.24,#EAC299,0.14358974358974358,#D29667,0.13333333333333333
10093117,1017348,#D6A386,#C7865D,0.181723779854621,#F9EEDD,0.205607476635514,#9E393A,0.19106957424714435,#EBCBAB,0.1806853582554517,#E1AF7D,0.24091381100726894
10093117,884871,#D5918B,#E9C09A,0.22760041194644695,#CD4D77,0.262615859938208,#D09865,0.14933058702368693,#F7E9D8,0.22657054582904224,#8F2B44,0.13388259526261587
10093117,884865,#BA8C75,#DAA06F,0.20246659815005139,#C66354,0.24254881808838644,#F9ECDC,0.2620760534429599,#5B4533,0.2795477903391572,#EBC8A4,0.013360739979445015
10093117,884864,#C4937E,#7F2F2F,0.22394220846233232,#E9C39A,0.22291021671826625,#F7EAD8,0.24458204334365324,#D49C6A,0.08359133126934984,#A76555,0.22497420020639836
10093117,884870,#D2988B,#F9EDDE,0.18910585817060638,#C98C5E,0.20863309352517986,#E1AE7E,0.18705035971223022,#A53969,0.2620760534429599,#E9C9AB,0.15313463514902365
10093117,884866,#DD9F83,#BC2E33,0.195496417604913,#ECCCAA,0.18219037871033777,#CE865D,0.19242579324462641,#F9EDDD,0.19242579324462641,#E3AF7E,0.2374616171954964
10093117,884872,#EA8A9A,#F8E6D9,0.25,#E03578,0.2725409836065574,#E9C096,0.13729508196721313,#C8905E,0.1260245901639344,#FA64A3,0.21413934426229508
10093117,884873,#D59289,#E5BC97,0.24798387096774194,#D96781,0.3629032258064516,#B37760,0.19153225806451613,#F7E5CE,0.1592741935483871,#5C3B23,0.038306451612903226
10093117,884867,#D6AC8E,#D63E5D,0.1503531786074672,#F3D6A2,0.3087790110998991,#725E3E,0.1927346115035318,#F9ECD3,0.27447023208879917,#E4B970,0.07366296670030273
10093117,977390,#D08D7F,#EBC8A4,0.19815195071868583,#BE635A,0.23408624229979466,#A62B39,0.2546201232032854,#D9A16E,0.09342915811088295,#F9ECDC,0.21971252566735114
10235089,1139594,#F6BEC5,#F38D9A,0.07279693486590039,#E56B7E,0.08593322386425835,#F3C0C6,0.24904214559386972,#FCAAB2,0.19430760810071154,#F8E1E4,0.39792008757526
10235089,1139596,#F5BAB7,#E76B6B,0.07464324917672886,#FBADA8,0.08836443468715698,#FAE7E5,0.25850713501646544,#F28E8B,0.1959385290889133,#F5C5C0,0.38254665203073546
10235089,1139597,#E76F7B,#F3D8DB,0.0697928026172301,#F47583,0.2050163576881134,#F5A3AF,0.23446019629225737,#C73B46,0.22246455834242093,#E74C5A,0.2682660850599782
10235089,1139593,#F5AC9C,#E87664,0.10097719869706841,#F8E4DC,0.250814332247557,#F7A693,0.18403908794788273,#FABFAE,0.13843648208469056,#F28C78,0.3257328990228013
10235089,1151068,#CC958A,#CD897A,0.08818342151675485,#ECD7D3,0.10817166372721929,#BD7062,0.20282186948853614,#D8B1AA,0.41622574955908287,#AE5B4B,0.18459729570840683
10235089,1139598,#CF858C,#EBC8CD,0.13004980630879912,#A95259,0.18151632540121748,#E3A5AE,0.21140011068068623,#C3666E,0.2158273381294964,#D5858D,0.2612064194798008
10164006,1011782,#9A867E,#746F62,0.24571428571428572,#EAE6D2,0.2957142857142857,#B6AC9B,0.10571428571428572,#262633,0.16785714285714284,#A64A51,0.185
10164006,1011796,#8F7C76,#B8AE9C,0.245,#262633,0.2978571428571429,#746F62,0.1,#EBE6D2,0.17214285714285715,#BC6664,0.185
10164006,1011783,#8A7371,#262633,0.2446351931330472,#B6AB9B,0.2947067238912732,#EAE6D2,0.1072961373390558,#746F62,0.1680972818311874,#A54155,0.18526466380543632
10164006,1049271,#908479,#F0EDD7,0.19,#836055,0.21461538461538462,#AB9C8A,0.19384615384615383,#2E2D32,0.2815384615384615,#C9C4AC,0.12
10164006,1049273,#B28F86,#C64953,0.25384615384615383,#EAE7D1,0.3176923076923077,#746E60,0.12692307692307692,#B7AD99,0.1823076923076923,#2E2D32,0.11923076923076924
10164006,1011795,#A49A8C,#F5F0DE,0.15450035435861093,#272733,0.15095676824946846,#816757,0.24521615875265768,#D5D0B8,0.2643515237420269,#B0A795,0.184975194897236
10164006,1011794,#9F887B,#EBE7D2,0.248403122782115,#746F62,0.2831795599716111,#262633,0.11781405251951739,#B6AE9A,0.16678495386799147,#B44A40,0.18381831085876507
10164006,1049272,#9E786E,#B5AE99,0.2528823981552652,#9A292A,0.3066871637202152,#EAE7D0,0.18908531898539585,#766E60,0.13143735588009223,#2E2D32,0.11990776325903152
10164006,1011790,#957F78,#766E62,0.24679029957203993,#EAE6D2,0.28031383737517834,#B4AD9B,0.11269614835948645,#9C333A,0.1754636233951498,#262633,0.1847360912981455
10164006,1011784,#8D817A,#262633,0.23302358827734096,#EBE7D3,0.2416011436740529,#897E72,0.18441744102930666,#BAB4A1,0.1579699785561115,#6F4746,0.182987848463188
10164006,1011785,#91847C,#A09286,0.2034383954154728,#262633,0.20845272206303725,#EEEAD5,0.167621776504298,#7C5652,0.2349570200573066,#C2BEA9,0.18553008595988538
10164006,1011787,#A2958D,#806161,0.20617816091954022,#C4BCAA,0.21910919540229884,#262633,0.15301724137931033,#EEEAD6,0.23563218390804597,#A5928A,0.18606321839080459
10164006,1011792,#A3968A,#D5D1B8,0.148068669527897,#2E2531,0.15021459227467812,#7E5951,0.23533619456366237,#ADA795,0.259656652360515,#F4F0DD,0.2067238912732475
10164006,1011786,#937D7B,#863F51,0.2453505007153076,#EAE6D2,0.29113018597997137,#796E64,0.1888412017167382,#B5AC9C,0.08798283261802575,#262633,0.18669527896995708
10164006,1049274,#C58772,#AD3E2A,0.2753846153846154,#E8E5CE,0.3176923076923077,#B3A995,0.08538461538461538,#55514B,0.04,#CC614A,0.2815384615384615
10164006,1017748,#AA7871,#EAE7D0,0.25057825751734775,#D2343D,0.30223592906707786,#B7AF9A,0.13646877409406322,#2D2D33,0.17964533538936006,#756F60,0.13107170393215112
10164006,1011788,#9C857D,#EAE6D2,0.2462526766595289,#766F62,0.2883654532476802,#272633,0.10421127765881513,#B5AC9A,0.1748750892219843,#9A3A44,0.18629550321199143
10164006,1011789,#9A8C82,#9A8B80,0.2369735902926481,#BDB7A2,0.21841541755888652,#262633,0.1441827266238401,#815952,0.21627408993576017,#EBE7D3,0.1841541755888651
10164006,1053796,#B2887E,#CC343F,0.254601226993865,#EAE7D0,0.3052147239263804,#746E5F,0.13496932515337423,#B6AD99,0.18328220858895705,#2E2D31,0.12193251533742332
10226401,1124688,#C08786,#8D3E3F,0.09523809523809523,#CC7371,0.10714285714285714,#EEDAD8,0.17261904761904762,#BB5655,0.24404761904761904,#B99897,0.38095238095238093
10226401,1124689,#A96461,#A78481,0.10588235294117647,#962926,0.10588235294117647,#F1D9D6,0.27058823529411763,#5D1313,0.28823529411764703,#BE4B44,0.22941176470588234
10226401,1126912,#825C57,#7F463E,0.13548387096774195,#E3D2D0,0.14838709677419354,#441D17,0.2903225806451613,#69342B,0.08387096774193549,#95726D,0.3419354838709677
10226401,1124687,#CB8785,#E47971,0.10650887573964497,#8A3237,0.1242603550295858,#F2DBD7,0.27218934911242604,#C24D4E,0.2485207100591716,#C19593,0.2485207100591716
10226401,1124693,#BD5C74,#8B2741,0.10059171597633136,#F3D7DF,0.10650887573964497,#B88B96,0.23668639053254437,#CC4967,0.1952662721893491,#B73252,0.3609467455621302
10226401,1124692,#C35466,#910B24,0.11627906976744186,#F5D6DB,0.11046511627906977,#D5344D,0.1744186046511628,#CB1432,0.23837209302325582,#B67D87,0.36046511627906974
10226401,1124686,#B77F73,#EEDDD7,0.10119047619047619,#7F3628,0.09523809523809523,#BC7567,0.17857142857142858,#A85443,0.2619047619047619,#C09C94,0.3630952380952381
10226401,1126911,#A0706B,#B0827B,0.12571428571428572,#864D47,0.17714285714285713,#EAD9D7,0.2,#6B3933,0.22857142857142856,#A06159,0.26857142857142857
10226401,1124690,#CF726F,#861819,0.10588235294117647,#E7574C,0.11176470588235295,#F5D9D6,0.28823529411764703,#C62724,0.29411764705882354,#BF8988,0.2
10226401,1124684,#D49593,#C86361,0.07602339181286549,#D9B4B2,0.1286549707602339,#A54442,0.2807017543859649,#DF8C87,0.21637426900584794,#F8E8E6,0.2982456140350877
10226401,1124685,#BB8E88,#BD6D64,0.10179640718562874,#EEDBD9,0.25748502994011974,#865C57,0.31137724550898205,#CD968F,0.281437125748503,#99483F,0.04790419161676647
10226401,1124691,#CBA4A5,#BA4D50,0.041666666666666664,#843035,0.05952380952380952,#FCEAEA,0.10714285714285714,#B48C8E,0.40476190476190477,#E2C5C5,0.3869047619047619
10226401,1124695,#8E4650,#8E202F,0.08982035928143713,#EDD2D6,0.10778443113772455,#A27F83,0.18562874251497005,#A03C49,0.2634730538922156,#5A0F1B,0.3532934131736527
10226401,1124681,#DBB3AA,#9D5C52,0.047337278106508875,#D5A196,0.0650887573964497,#E6D2CD,0.2603550295857988,#C67F72,0.3727810650887574,#FDF4EF,0.25443786982248523
10226401,1124694,#AF6254,#C24D39,0.16666666666666666,#EDD7D3,0.0913978494623656,#C18579,0.3279569892473118,#953122,0.3064516129032258,#743C34,0.10752688172043011
10226401,1124682,#C19284,#C8A399,0.12138728323699421,#A86452,0.10982658959537572,#F0E2DC,0.2947976878612717,#8C4A37,0.23699421965317918,#C38271,0.23699421965317918
10226401,1124696,#BE4B4B,#F6D8D7,0.11560693641618497,#C71818,0.11560693641618497,#B78181,0.17341040462427745,#D3413F,0.32947976878612717,#8D0C0F,0.2658959537572254
10226401,1124683,#AA7A6B,#662C19,0.10179640718562874,#AD958E,0.09580838323353294,#A56754,0.18562874251497005,#EBDCD6,0.2694610778443114,#8C4832,0.3473053892215569
10177882,1038249,#CB7B6C,#D17A67,0.041463414634146344,#F7DCDD,0.053252032520325204,#F1B0AC,0.13882113821138212,#B76250,0.6207317073170732,#E9907F,0.14573170731707316
10177882,1038248,#A46474,#933F51,0.04781281790437437,#C887A0,0.05595116988809766,#AF5871,0.09684638860630722,#E7C8D7,0.2638860630722279,#7F3543,0.5355035605289928
10177882,1161560,#BB7884,#BB7180,0.04264299228642119,#9E4E56,0.054722747780526854,#EDD6DD,0.09882113229515355,#D09EAB,0.2693931014408383,#AA5964,0.5344200261970601
10177882,1161561,#B56065,#8E3431,0.044224614489380275,#F0D5DA,0.05149839976723887,#D0929B,0.08932208321210358,#A14141,0.23072446901367472,#B75E65,0.5842304335176025
10177882,1038246,#EED6CE,#EBD4CE,0.042496949979666535,#F2BDB0,0.06466043106954046,#E7C3B9,0.18279788531923546,#F4EBE5,0.5142334282228548,#E6BAAD,0.19581130540870273
10177882,1038247,#E96391,#BD1545,0.0435218612113919,#F282B1,0.048134777376654635,#D32153,0.11191335740072202,#EA427A,0.5503409546730846,#F8D2E6,0.24608904933814682
10230332,1149567,#C18085,#A4535B,0.1673611111111111,#E2A2A8,0.1988425925925926,#C77A85,0.18217592592592594,#7E3D3F,0.2273148148148148,#F8CBCD,0.22430555555555556
10230332,1131557,#CF6169,#FAD3D2,0.07207207207207207,#C1404C,0.218018018018018,#F99B9A,0.18175675675675676,#E56B72,0.268018018018018,#992A39,0.26013513513513514
10230332,1131556,#EB7A77,#F87874,0.14205439424589794,#CC4242,0.22387053270397841,#FCCCC6,0.21128343447965836,#E85553,0.2737693863789616,#FB9D99,0.1490222521915037
10230332,1149566,#B97190,#4B0A2A,0.05241545893719807,#AB5177,0.15507246376811595,#ECCFDC,0.20652173913043478,#7F264D,0.21932367149758455,#D586A6,0.36666666666666664
10230332,1131554,#ED93A5,#E3647F,0.1671501896898014,#FCB0BD,0.23209105110466413,#C8526F,0.1847801829948672,#F78A9F,0.19772372238339656,#FDD6DA,0.2182548538272707
10230332,1131555,#F08D8F,#FCB3B2,0.17029791018230325,#EB636A,0.2249888839484215,#FDD8D4,0.19230769230769232,#F98C8E,0.23277012005335704,#D34C54,0.17963539350822588
10230332,1131558,#DE8895,#A64056,0.05623415533533072,#F8A3AC,0.1993546900207421,#DF7786,0.21295229315510486,#C45367,0.3060613044480295,#F9DADE,0.2253975570407928
10230332,1131559,#BD7786,#A04357,0.05328719723183391,#E899A3,0.17785467128027682,#762A41,0.2991926182237601,#C36676,0.22053056516724337,#F5D6DB,0.2491349480968858
10230332,1171786,#E7B6BB,#DE9FA5,0.07186579007027885,#F6DEE1,0.19156653819995467,#D68D93,0.18091135796871458,#E5B0B5,0.34663341645885287,#EEC5CA,0.20902289730219906
10230332,1171787,#B98DA1,#88415E,0.0375886524822695,#AE7C92,0.17163120567375886,#E3D0DA,0.1983451536643026,#9A5C76,0.25390070921985813,#C29CAE,0.33853427895981086
10230332,1131561,#CB4F9C,#F7D2EA,0.059021543985637345,#931665,0.17885996409335728,#D650A1,0.2856822262118492,#F383C4,0.2394524236983842,#B62384,0.236983842010772
10230332,1131560,#AA6E79,#D2969D,0.16463414634146342,#8F4C5C,0.1987353206865402,#672F43,0.2251580849141825,#B5727C,0.26129177958446254,#F3C4C5,0.1501806684733514
10244849,1157700,#D8A68B,#F7E8DC,0.18174157303370786,#995D49,0.1949438202247191,#E6A37D,0.25617977528089886,#F0C8A7,0.22528089887640448,#C98369,0.14185393258426968
10244849,1157701,#D18061,#A0513D,0.11460211176925057,#E3AC8F,0.1349472057687355,#DE885E,0.2001030131341746,#CD6D4C,0.4764357455575586,#ECD7CE,0.0739119237702807
10244849,1157699,#8A4E3F,#F5E4DC,0.09502262443438914,#974229,0.07519931049342814,#D9B09C,0.06873518638224521,#BF795C,0.10493428140486964,#68291C,0.6561085972850679
10244849,1157698,#D98697,#F2D9E2,0.17116564417177915,#9D3649,0.16339468302658486,#E27B8E,0.1603271983640082,#CF4F63,0.18057259713701432,#EAA7B8,0.3245398773006135
10244849,1175538,#DD8494,#F2B3C4,0.10462826193993106,#BA5064,0.09256523879862137,#E58A9A,0.12653865091088135,#F9DFEA,0.1779911373707533,#D46172,0.4982767109798129
10244849,1175539,#C78A79,#EC9B79,0.15319974143503556,#F8E0D3,0.1874595992243051,#96564D,0.39689722042663217,#CF7E68,0.1826115061409179,#F4BFA7,0.07983193277310924
10244849,1157696,#884D4D,#AA4A4D,0.10202184522426214,#F1CDCC,0.09226121310713456,#512425,0.5468277945619335,#D98684,0.2045084824541018,#8F3B3D,0.054380664652567974
10244849,1157697,#E3B4B2,#7F5A5A,0.09621839337659431,#E08D8F,0.1884090400537033,#F8DCD9,0.5267397628104722,#EEAEAC,0.11031550682479302,#C37777,0.07831729693443723
10244849,1178516,#A8636C,#D4838D,0.17582070707070707,#F3E0E1,0.10858585858585859,#C85F6D,0.1038510101010101,#7D363F,0.5381944444444444,#E4B1B7,0.07354797979797979
10244849,1178515,#873D3A,#DE5F4F,0.06164636397194537,#F6DCD8,0.09191583610188261,#611B1B,0.6607604282022886,#AE443E,0.1376891842008121,#E8A499,0.04798818752307124
10218560,1109867,#8A4939,#C75231,0.08056133056133057,#EED8CE,0.12110187110187111,#622215,0.6247401247401247,#CB846C,0.10810810810810811,#99432C,0.06548856548856549
10218560,1109873,#D45A69,#DF1828,0.06431852986217458,#DD8F9D,0.042368555385400714,#A31620,0.08933129147524248,#F4D8DE,0.13221031138335887,#D24D5E,0.6717713118938233
10218560,1109872,#B33C36,#F4D9D4,0.06289308176100629,#EF2F1E,0.07160135462022255,#E25143,0.15529753265602322,#931B19,0.6105466860183841,#DB897D,0.09966134494436381
10218560,1109866,#7E554F,#B66E62,0.04470046082949309,#CE9D95,0.13686635944700462,#5C3530,0.6774193548387096,#EDDBD7,0.07788018433179723,#8E5953,0.06313364055299539
10218560,1109870,#C56A6E,#C67F85,0.0572289156626506,#EFDADC,0.056726907630522086,#783036,0.06676706827309237,#C65E62,0.7384538152610441,#DAACB0,0.08082329317269077
10218560,1109864,#A77C77,#9B5A53,0.042400881057268726,#C5A4A0,0.0671806167400881,#583330,0.14922907488986784,#AA7671,0.5974669603524229,#E5D5D3,0.14372246696035243
10218560,1109865,#804D49,#ECD8D5,0.08440469536053662,#C36B61,0.12241475684740079,#572926,0.6176634991615427,#CB958F,0.09837898267188373,#8A4F4B,0.0771380659586361
10218560,1109871,#D9B4AE,#642721,0.05330964015992892,#CC948C,0.06441581519324745,#EED8D4,0.7116836961350511,#994D44,0.10173256330519768,#C56255,0.06885828520657486
10218560,1109875,#A46370,#87262F,0.05916813122437024,#E1CCD1,0.05741066198008202,#914450,0.11130638547158758,#B37383,0.6432337434094904,#581C23,0.12888107791446984
10218560,1109874,#BE4460,#CD1432,0.06210526315789474,#F2D4DF,0.060526315789473685,#731422,0.09,#C03A59,0.6921052631578948,#D07E96,0.09526315789473684
10218560,1109876,#8D4859,#A33E53,0.08328675237562884,#E9C9D4,0.10508664058133035,#793344,0.6634991615427613,#C07489,0.09446618222470654,#501522,0.05366126327557295
10218560,1126710,#B77074,#621712,0.03076923076923077,#C69195,0.04783216783216783,#7D1A15,0.06237762237762238,#AA4D55,0.5991608391608392,#EBD8D8,0.25986013986013984
10218560,1109877,#C19293,#9C4945,0.04168759417378202,#ECDAD9,0.05173279758915118,#602B2A,0.09442491210447011,#CFA4A5,0.7137117026619789,#AD6F6F,0.09844299347061777
10218560,1120937,#D6BBBA,#8C494A,0.041140170437848955,#CDACAB,0.05171907140758154,#5E3738,0.05818395533352924,#EDDAD9,0.7131942403761387,#AB7776,0.13576256244490156
10218560,1120936,#A26374,#893042,0.0619205298013245,#CB9DAC,0.05264900662251656,#EED9E2,0.05827814569536424,#A36173,0.733112582781457,#602735,0.09403973509933775
10218560,1120938,#D1B6B7,#85373C,0.041353383458646614,#BD9899,0.04949874686716792,#56292B,0.05827067669172932,#E5D2D3,0.7738095238095238,#996063,0.07706766917293233
10218560,1126709,#9F3745,#B11324,0.03987815009692606,#D08C9C,0.0404320132927167,#B84C64,0.054555524785378014,#891322,0.7183605649404597,#EED3D9,0.14677374688451952
10218560,1109878,#A67A80,#DFCACE,0.048134777376654635,#652927,0.0421179302045728,#905E62,0.09566787003610108,#754142,0.17509025270758122,#B78D95,0.6389891696750902
10218560,1109868,#88524C,#9E4B41,0.05964698721850274,#E3CFCD,0.09981740718198417,#79403A,0.7029823493609252,#B17A75,0.0815581253804017,#532320,0.05599513085818624
10218560,1109869,#C3917E,#B75338,0.0500485908649174,#EFDFD7,0.051992225461613216,#622C1E,0.10301263362487852,#D1A592,0.6637512147716229,#BB745D,0.13119533527696792
10227520,1164309,#A44C3C,#9F1414,0.1646090534979424,#E7C9B3,0.08693415637860083,#A6493E,0.19290123456790123,#750305,0.2525720164609053,#BB855D,0.3029835390946502
10227520,1178493,#AC607E,#962856,0.0189520624303233,#F7E5EE,0.0225752508361204,#C78FA6,0.023411371237458192,#DFBDCE,0.03205128205128205,#A85978,0.903010033444816
10227520,1158732,#C08178,#7A2316,0.11666666666666667,#F5E7E2,0.13333333333333333,#A73422,0.10833333333333334,#D8A7A0,0.425,#A25246,0.21666666666666667
10227520,1158731,#AF777A,#E6C8CA,0.1891891891891892,#C07579,0.4774774774774775,#744E4F,0.2702702702702703,#A75B5E,0.04504504504504504,#381B1A,0.018018018018018018
10227520,1155189,#9F4841,#882E28,0.04438486744116771,#EED8D6,0.03932082216264522,#AC5E58,0.0717902889484659,#9B4038,0.8313970807268395,#CC9591,0.013106940720881739
10227520,1144862,#D14932,#C5260E,0.03364433135425502,#FAE2DE,0.031382527565733676,#E8A69A,0.026576194515125814,#DB715F,0.06728866270851004,#CE3F26,0.8411082838563755
10227520,1126799,#F6DBDA,#BC2422,0.022430437251561613,#E7BEBF,0.021010789324247586,#C25252,0.02867688813174333,#D78E8E,0.034071550255536626,#FBE8E7,0.8938103350369109
10227520,1144861,#AC5F58,#9A4037,0.028457598178713718,#D7ABA9,0.03471826977803073,#BD7B77,0.07882754695503699,#F2DFDD,0.02731929425156517,#A7564E,0.8306772908366534
10227520,1126798,#DE454A,#E62025,0.03097470872406934,#E8A8AC,0.030406365444728616,#DE7276,0.06365444728616085,#F9E0E1,0.026427962489343565,#DC3B40,0.8485365160556977
10227520,1126795,#E9D0CF,#C38284,0.024096385542168676,#A74848,0.03327596098680436,#DBB3B3,0.07200229489386116,#B15B5B,0.025530694205393,#EFDDDC,0.8450946643717728
10227520,1126794,#BE6C6C,#B04C4C,0.03109843081312411,#DDB4B4,0.03052781740370899,#F4E3E1,0.07417974322396577,#C88887,0.02710413694721826,#B85F5F,0.8370898716119829
10227520,1126804,#CCA4A8,#7F2C30,0.024453394706559262,#EDDCDE,0.025891829689298044,#B47D82,0.040851553509781355,#D0AAAE,0.8860759493670886,#92484E,0.022727272727272728
